"","value","year","filename"
"189","and Dewey. This is as wrong as to say",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"190","that Ball's views in the Senate repre",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"191","sent the man who made him a senator",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"192","Harold Stassen.",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"193","While Dewey and Ives have en",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"194","joyed a long political friendship, they",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"195","do not share identical views on labor",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"196","legislation. Dewey enjoys the privilege",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"197","of not committing himself on the cur",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"198","rent bills. It is no secret in New York",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"199","that Ives is following his own convic",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"200","tions on labor. He has studied the sub",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"201","ject prodigiously. He leans toward",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"202","labor's case on most subjects. He need",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"203","not worry about politics, because he",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"204","has a long term ahead of him. It",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"205","may be assumed that when Dewey",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"206","expresses himself on labor, he will",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"207","sound more like Taft than Ives.",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"208","While Ives won his fight against the",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"209","first TaftBall amendment to Senate",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"210","Bill 1126, it must be said that Taft",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"211","had the better of the argument. The",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"212","amendment simply attempted to pre",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"213","",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"214","",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"215","vent the coercion of local unions by",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"216","the officers of the industrywide or",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"217","international federations of unions.",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"218","There was nothing in the amendment",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"219","to justify the Ives contention that",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"220","the amendment would ""tear trade",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"221","unionism apart."" This was an ex",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"222","aggeration which hardly belonged in",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"223","the discussion.",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"224","But the big question is whether",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"225","President Truman will sign",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"226","the bill which finally emer",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"227","ges. It is generally believed",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"228","that he would veto the",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"229","more drastic House bill, if it",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"230","were passed. But the House",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"231","bill will not pass. A less",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"232","rigid one will emerge. There",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"233","are those who are urging",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"234","the President to veto even",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"235","a mild bill. Their argument",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"236","is that Roosevelt's strategy",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"237","was to pacify at all costs the",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"238","margin of voters who leaned heavily",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"239","toward labor. This was because big",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"240","city majorities could carry those in",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"241","dustrial states which, combined with",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"242","the South, could elect a Democratic",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"243","President. These people say that Tru",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"244","man cannot get Republican votes in",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"245","any event. He cannot carry agricul",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"246","tural states. Therefore, to kill all labor",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"247","legislation this year will not injure his",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"248","chances in 1948.",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"249","This is bad advice. It overlooks the",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"250","fact that the city vote in 1946 was not",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"251","overwhelmingly Democratic. Big in",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"252","roads were made by Republicans in",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"253","New York, Chicago, Philadelphia and",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"254","Detroit. There are thousands of loyal",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"255","union members who believe their",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"256","leaders have demanded too much and",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"257","have gone too far. Millions who have",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"258","no union affiliation are fully convinced",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"259","that labor needs a check rein.",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"260","The 1946 election so clearly indi",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"261","cated a demand for comprehensive",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"262","labor legislation that to reject this de",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"263","mand would cause a tremendous reac",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"264","tion against the President. Truman is",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"265","not Roosevelt. His Cabinet is far more",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"266","conservative than that of his prede",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"267","cessor. Finally, he should remember",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"268","that his present increase in popularity",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"269","began with his strong stand against",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"270","John L. Lewis.",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"271","Truman's political moves are much",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"272","more obvious than the subtler ways of",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"273","Roosevelt. If a fair bill were vetoed,",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"274","it would be immediately ascribed to",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"275","a direct attempt to hold the labor vote.",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"276","In that case, Truman's 1948 chances",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"277","would be very dim indeed.",1947,"sim_newsweek-us_1947-05-19_29_20.txt"
"278","Here's the extracted text from the provided PDF, formatted to avoid overlapping columns:",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"279","",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"280","",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"281","**Perspective**",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"282","",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"283","**Can Truman Win in 1948?**",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"284","*by RAYMOND MOLEY*",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"285","",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"286","The current optimism of Democrats as they look toward 1948 seems to be based on polls showing a rise in Truman's popularity. That rise is no doubt due to his firm stand against John L. Lewis; to the excellence of some of his appointments; to his steady following of a fairly conservative line in domestic affairs; and to his generally dignified and modest air as he goes about his business. Truman has, it is clear, won a more friendly attitude among middleoftheroad people, many of whom voted Republican last November.",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"287","",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"288","But a Presidential election is decided on broad and deep political currents. This is shown in an analysis of Roosevelt's four victories. In 1932, we were sunk in a depression, and Roosevelt's farm program won many normally Republican states. In 1936, Roosevelt was riding the crest of a genuine business upturn. In 1940 and 1944, the decisive factors were the war and the votes of the big cities.",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"289","",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"290","From 1936 to 1944, city majorities greatly increased, while Democratic strength ebbed in the counties of nearly every state. For example, in Illinois Roosevelt carried 71 counties in 1936; 29 in 1940; and only 17 in 1944. In Ohio, he carried 67 in 1936; 28 in 1940; and 14 in 1944. In Pennsylvania he carried 41 in 1936; 25 in 1940; and 16 in 1944. In Truman's home state, Missouri, Roosevelt carried 74 counties in 1936; 49 in 1940; and 43 in 1944. Needless to say, in 1946 the county drift against the Democratic party was greater still.",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"291","",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"292","Therefore, unless Truman can convince people that an international crisis requires his reelection and unless he turns the tide in the rural districts and small towns, he is not likely to be reelected in 1948 against any of three or four of the stronger Republican possibilities. For it is not at all certain that the approval which he is enjoying will be expressed in votes. It is one thing for a Republican to praise a Democrat, and quite another for a Republican to vote for him.",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"293","",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
"294","This point gathers strength when one considers that on the two domestic issues which most concern farmers, businessmen and small town citizens—labor and finance—the Republican record will be most attractive. The Republicans will produce a labor bill and a big cut in the budget. In the nature of things, Truman must oppose these pieces of legislation. My guess is that he will veto a Taftlike labor bill only if he knows that Congress will override him. He would court disaster if he killed all hope for labor reform, but he must make a gesture toward labor. On tax and budget cuts, he is on record against the Republican position.",1947,"sim_newsweek-us_1947-06-09_29_23.txt"
