"","word1","word2","date","year","month","day","filename"
"287","organ","instruments","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"288","instruments","sheet","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"289","sheet","music","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"290","music","recordings","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"291","recordings","capehart","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"292","farnsworth","vision","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"293","vision","radio","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"294","radio","corporation","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"295","corporation","ft","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"296","ft","wayne","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"297","wayne","farnsworth","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"298","reproduction","television","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"299","engulfed","cathedral","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"300","claude","debussy","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"301","debussy","painted","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"302","impressionistic","tone","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"303","tone","poem","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"304","poem","tells","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"305","breton","legend","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"306","sea","reprints","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"307","previous","paintings","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"308","capehart","dealer","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"309","modest","charge","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"310","capehart","capehart","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"311","georgian","illustrated","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"312","time","proved","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"313","proved","record","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"314","record","changer","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"315","fm","radio","1942-11-16",1942,11,16,"Moley_newsweek_1942-11-16_20_20.txt"
"316","persp","ective","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"317","ective","registered","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"318","major","parties","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"319","republican","national","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"320","committee","meets","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"321","joseph","martin","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"322","democratic","committee","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"323","committee","meeting","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"324","follow","politics","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"325","politics","closely","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"326","democratic","chairman","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"327","close","balance","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"328","party","strength","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"329","political","events","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"330","scanty","list","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"331","meaningful","symptoms","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"332","active","candidates","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"333","chairman’s","job","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"334","democratic","party","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"335","party","post","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"336","frank","walker","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"337","reluctance","leo","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"338","leo","crowley","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"339","crowley","alien","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"340","alien","property","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"341","property","custodian","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"342","frequently","mentioned","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"343","mentioned","joseph","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"344","mccormack","majority","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"345","majority","leader","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"346","patronage","remains","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"347","political","counsel","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"348","republican","party","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"349","hand","suggests","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"350","prospective","presidential","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"351","presidential","candidacies","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"352","november","victory","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"353","party","insiders","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"354","west","circumstances","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"355","frequently","mentioned","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"356","schroeder","national","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"357","national","committeeman","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"358","committeeman","december","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"359","office","chairmen","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"360","chairmen","moley","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"361","pretty","violently","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"362","violently","opposed","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"363","mccormick","brooks","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"364","strong","call","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"365","national","committeemen","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"366","committeemen","harrison","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"367","iowa","ralph","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"368","sinclair","weeks","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"369","massachusetts","likewise","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"370","likewise","john","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"371","john","hollister","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"372","law","partner","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"373","senator","taft","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"374","party","organization","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"375","exceedingly","slim","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"376","insistent","demand","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"377","foreign","affairs","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"378","april","meeting","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"379","republican","national","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"380","national","committee","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"381","party","policy","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"382","national","policy","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"383","national","committee","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"384","legal","power","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"385","committee’s","job","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"386","national","party","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"387","party","alive","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"388","conduct","research","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"389","national","affairs","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"390","maintain","contact","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"391","local","organizations","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"392","willkie’s","influence","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"393","forthcoming","meeting","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"394","party","organization","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"395","pretty","deep","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"396","republican","party","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"397","party","emerged","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"398","internal","conflict","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"399","preconvention","fight","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"400","real","test","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"401","republican","party","1942-12-07",1942,12,7,"Moley_newsweek_1942-12-07_20_23.txt"
"402","u.s","registered","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"403","registered","patent","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"404","patent","light","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"405","wuhart","history","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"406","stassen","gaffe","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"407","republican","leaders","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"408","republican","party","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"409","labor","minorities","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"410","independent","people","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"411","population","abroad","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"412","uncommitted","nations","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"413","party","membership","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"414","prepare","ticket","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"415","convert","democrats","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"416","cozen","independents","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"417","conversion","ee","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"418","ee","popular","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"419","hand","true","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"420","true","masters","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"421","politics","design","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"422","design","political","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"423","political","activity","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"424","inspire","party","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"425","vote","strategy","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"426","paying","lip","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"427","lip","service","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"428","republican","party","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"429","party","assumes","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"430","decisive","minority","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"431","called","independents","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"432","republican","ticket","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"433","liberal","democrat","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"434","static","electorate","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"435","political","action","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"436","independents","scorned","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"437","late","ed","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"438","ed","flynn","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"439","intimate","political","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"440","mentor","told","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"441","outlook","flynn","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"442","roosevelt","scoffed","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"443","converting","republicans","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"444","flatter","flynn","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"445","flynn","scorned","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"446","british","elections","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"447","professional","workers","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"448","england","scotland","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"449","scotland","fraud","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"450","lasting","lesson","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"451","lesson","learned","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"452","realists","paid","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"453","opposition","voters","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"454","professional","conservative","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"455","decisive","independ","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"456","billy","graham","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"457","unsaved","independent","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"458","independent","market","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"459","stevenson","received","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"460","million","votes","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"461","truman’s","million","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"462","million","wallace’s","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"463","democratic","families","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"464","eisenhower","received","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"465","received","dewey’s","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"466","dewey’s","million","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"467","conservatively","inclined","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"468","nonvoting","eligibles","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"469","inactive","republicans","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"470","confidently","assume","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"471","static","electorate","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"472","democratic","candidates","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"473","house","received","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"474","reoublican","candidates","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"475","republican","party","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"476","permanent","minority","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"477","contested","districts","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"478","districts","republican","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"479","republican","candidates","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"480","votes","ahead","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"481","single","election","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"482","majority","parties","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"483","party’s","vote","1956-08-13",1956,8,13,"Moley_newsweek_1956-08-13_48_7.txt"
"484","os","angeles","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"485","chicago","acceptle","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"486","acceptle","ance","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"487","ance","speech","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"488","speech","adlai","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"489","adlai","stevenson","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"490","president","eisenhower","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"491","eisenhower","cynically","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"492","cynically","coveted","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"493","direct","contradiction","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"494","grave","charge","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"495","republican","party","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"496","loose","fancy","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"497","fancy","free","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"498","free","rhetoric","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"499","sixteen","repetitions","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"500","word","leadership","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"501","ghostly","nimbus","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"502","stevenson","implies","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"503","president's","program","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"504","pleasant","adornment","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"505","capricious","disorderly","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"506","disorderly","thinking","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"507","congressional","quarterly","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"508","private","information","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"509","congressional","record","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"510","corroborative","materials","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"511","senators","schoeppel","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"512","schoeppel","margaret","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"513","margaret","chase","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
"514","chase","smith","1956-09-10",1956,9,10,"Moley_newsweek_1956-09-10_48_11.txt"
